from,to,x,y,z,qx,qy,qz,qw,translation_sigma,rotation_sigma,loop
445,446,0.67078569700963264,-0.095232264302633096,0.36532022791371777,0.0194148331465419,-0.0030266121686438338,-0.030021058197709859,0.99935611267323643,0.05924320504099817,0.016435500121476425,0
446,447,0.66761147566810841,0.024728187777271593,0.38308861326303401,-0.0037020567574542482,0.0037005440111713812,-0.0041771258548575479,0.99997757593326997,0.059252815562377686,0.015267875496674233,0
447,448,0.67283978396560329,0.0036013109380685915,0.38177061248304067,0.0045760296393008932,0.0015599157124909059,0.0082930983172717666,0.99995392450652953,0.059340293833132232,0.015383982696693341,0
448,449,0.69274862727437192,-0.0075107454869243195,0.3700864228397851,-0.0086321615639808908,7.467609728236813e-05,-0.0011407763014975221,0.99996208870118863,0.059636080188307766,0.015348305789137104,0
15,449,-0.24259015643175993,1.4750982249117799,-0.15357667312064141,0.3744992725740382,-0.0074923820707488153,-0.66571450711797675,0.64538233169578751,0.14021822744831386,0.035000000000000003,1
449,450,0.65366612839647953,-0.035376479715572229,0.37344909978744889,0.0060303763043269782,1.6624246333873715e-05,-0.0091237363155753926,0.99994019407207879,0.058841362955973441,0.015437471001299431,0
450,451,0.66236181755918278,0.0044989033018569824,0.36374973429552826,0.0010385345828002636,0.0019647007932594627,-0.0012437112024050866,0.99999675728432158,0.058892083108594909,0.015101866067849667,0
451,452,0.72661850674241002,0.01346801272889997,0.4028826433250754,-0.0034510682849622034,0.0011048492959414517,0.0087638514909023166,0.99995503116028728,0.060773635123637419,0.015379343334722408,0
452,453,0.67151731728149233,0.0067541864042479638,0.37833207061493113,-0.0054194381218700474,-0.0026320007587022805,0.007138091113501336,0.99995637400723869,0.059269734723438355,0.015373636443487925,0
453,454,0.71548438492244948,-0.0052364883401521123,0.38786807961306802,-0.0033963161021742442,0.0018681636339547194,0.0064404517464302525,0.99997174739233152,0.060346789873661918,0.015300680511929872,0
454,455,0.70209647584772084,-0.013599364979009154,0.40447559501393693,0.00058671736454198877,0.0027428558460878528,0.0062859163282662535,0.99997630959961037,0.060259641394400036,0.01527533539651515,0
455,456,0.65596184985540207,-0.0039393896965262964,0.36542984868160278,-0.0049430837894763116,-0.00058963849106810694,0.004086292353798108,0.99997926001687631,0.05877232739906605,0.01525762021545099,0
456,457,0.6852549356893487,-0.045412268603674089,0.38591891458093719,0.0033802502317531284,-0.0045723304912136907,0.002700373830177133,0.99998018764544894,0.059694066518523964,0.015251793057715481,0
457,458,0.10076410192307317,-0.049896451552514876,0.034929770580870434,0.048048728402993249,0.022537052453527807,-0.11905725556130342,0.99146798781593193,0.042943546859947217,0.020228895838363885,0
458,459,0.63929371875019492,0.14622532901194379,0.40798059350147553,-0.047005574538350914,-0.013189163304189693,0.098171838336602424,0.99397123303004453,0.059308781524735073,0.019394481775855003,0
459,460,0.66458224159779522,0.040946151231408795,0.37398068290022779,-0.0062196766909983605,0.0037021490871020344,0.010238070166541883,0.99992139272707903,0.059092009034055593,0.015501544184432621,0
0,460,0.00014126046757889841,-0.2520132704256462,0.06959618421743724,-0.49986871622790752,-0.0028774110929721589,0.86589079760142584,0.01887097430533187,0.13048635595221564,0.035000000000000003,1
